s curv
2.36947663436 0.348771074769 
2.39947039623 0.348804459333 
2.42946415835 0.348792542073 
2.45945792074 0.348733401971 
2.48945168345 0.348625262543 
2.51944544651 0.348466481126 
2.54943920998 0.348255449418 
2.57943297391 0.347990627221 
2.60942673835 0.347670580792 
2.63942050338 0.347292860799 
2.66941426904 0.346856308607 
2.69940803542 0.346358706256 
2.72940180259 0.345797732284 
2.75939557063 0.345171374683 
2.78938933961 0.344476877175 
2.81938310962 0.343711885448 
2.84937688075 0.342873918056 
2.8793706531 0.341960473512 
2.90936442677 0.340969045871 
2.93935820186 0.339897142244 
2.96935197848 0.338742305752 
2.99934575673 0.337502177791 
3.02933953674 0.336174529545 
3.05933331862 0.334757325873 
3.0893271025 0.333248782895 
3.11932088849 0.331647400937 
3.14931467673 0.329952005564 
3.17930846734 0.328161800355 
3.20930226045 0.326276335109 
3.23929605619 0.32429552436 
3.26928985469 0.322219604384 
3.29928365609 0.320049068739 
3.3292774605 0.317784652155 
3.35927126806 0.315427273033 
3.38926507888 0.31297801913 
3.41925889309 0.310438135424 
3.44925271081 0.307809060386 
3.47924653216 0.305092398729 
3.50924035725 0.302290143024 
3.53923418617 0.299403866129 
3.56922801905 0.296435983432 
3.59922185598 0.293388837177 
3.62921569706 0.290264956537 
3.65920954237 0.287067030475 
3.689203392 0.283797904292 
3.71919724604 0.280460615145 
3.74919110456 0.277058339367 
3.77918496762 0.273594410661 
3.80917883529 0.270072355777 
3.83917270764 0.266495823134 
3.86916658472 0.262868631328 
3.89916046658 0.259194789376 
3.92915435325 0.255478449708 
3.95914824479 0.251723908163 
3.98914214122 0.247935676839 
4.01913604258 0.244118372933 
4.04912994888 0.240276763929 
4.07912386016 0.23641574651 
4.10911777642 0.232540323013 
4.13911169769 0.228655588355 
4.16910562397 0.224766719713 
4.19909955526 0.220878975668 
4.22909349158 0.216997696394 
4.25908743292 0.213128308203 
4.28908137929 0.209276334908 
4.31907533067 0.205447400812 
4.34906928707 0.201647252106 
4.37906324849 0.19788178102 
4.40905721491 0.194157070222 
4.43905118634 0.190479443835 
4.46904516276 0.18685555082 
4.49903914417 0.183292438757 
4.52903313058 0.179797665009 
4.55902712196 0.176379412744 
4.58902111833 0.173046627737 
4.61901511968 0.169809169367 
4.64900912601 0.166677988193 
4.67900313732 0.163665308718 
4.70899715361 0.160784837207 
4.73899117489 0.158051996529 
4.76898520116 0.155484139522 
4.79897923241 0.153100834491 
4.82897326866 0.150924099651 
4.85896730991 0.148978675523 
4.88896135614 0.147292283521 
4.91895540736 0.145895882503 
4.94894946354 0.144823816817 
4.97894352468 0.144114007477 
5.00893759075 0.143808036021 
5.0389316617 0.14395115743 
5.06892573747 0.144592254507 
5.09891981799 0.145783735043 
5.12891390315 0.147581405004 
5.15890799282 0.150044361789 
5.18890208682 0.153234964431 
5.21889618493 0.157218981347 
5.24889028685 0.16206596271 
5.27888439223 0.167849919174 
5.30887850061 0.174650377783 
5.3388726114 0.182553830627 
5.36886672389 0.191655593725 
5.39886083716 0.202062127732 
5.42885495007 0.21389374444 
5.45884906121 0.227287778902 
5.48884316879 0.242402222994 
5.51883727056 0.259419888457 
5.54883136372 0.278553148299 
5.57882544473 0.300047629946 
5.60881950916 0.324195709467 
5.63881355138 0.351331448535 
5.66880756427 0.38184694126 
5.69880153885 0.416200134432 
5.72879546361 0.454913221506 
5.75878932397 0.498599297981 
5.78878310131 0.547953263448 
5.81877677183 0.603756735211 
5.84877030514 0.666874739066 
5.87876366254 0.738233759382 
5.90875679498 0.818776248964 
5.93874964076 0.909375229868 
5.96874212341 1.0106939665 
5.99873415027 1.12295239144 
6.02872561285 1.2455930285 
6.05871639109 1.37681854032 
6.08870636378 1.51303328207 
6.1186954287 1.64828231136 
6.1486835328 1.77394715449 
6.17867071081 1.87901172687 
6.20865712072 1.95129830535 
6.23864305786 1.97974071899 
6.26862892956 1.95719698167 
6.29861518499 1.88271119386 
6.32860222466 1.76211283015 
6.358590322 1.6066149075 
6.38857958988 1.4300785743 
6.41856999612 1.24623092951 
6.44856140729 1.06675750957 
6.47855364098 0.900559170364 
6.50854650664 0.753897685666 
6.53853983137 0.630987853104 
6.56853347184 0.534577907322 
6.59852731637 0.466072846495 
6.62852128187 0.424951422802 
6.65851530865 0.408047619133 
6.68850935485 0.409948922877 
6.71850339151 0.424682900355 
6.74849739861 0.447280818154 
6.77849136211 0.474285072831 
6.80848527196 0.503503909663 
6.83847912087 0.533570525104 
6.86847290357 0.563573580019 
6.89846661665 0.59282163193 
6.92846025852 0.620710062121 
6.95845382963 0.646641367084 
6.98844733277 0.669996905012 
7.01844077332 0.690136466644 
7.04843415947 0.706408041817 
7.07842750233 0.718184871901 
7.10842081572 0.72492946364 
7.13841411568 0.726264209368 
7.16840741956 0.722026118181 
7.19840074489 0.712312312558 
7.22839410808 0.69753749892 
7.25838752305 0.678449921187 
7.28838100007 0.656059205768 
7.31837454511 0.631562236331 
7.34836815972 0.606282436008 
7.37836184126 0.581586482615 
7.40835558351 0.558797339003 
7.43834937747 0.539213320195 
7.46834321196 0.524089664279 
7.49833707405 0.514442694132 
7.52833094971 0.510921456172 
7.55832482443 0.513765043096 
7.5883186836 0.522827766032 
7.61831251284 0.537698548448 
7.64830629797 0.557837748332 
7.67830002489 0.582654656422 
7.70829367954 0.611530030589 
7.73828724783 0.64380439983 
7.76828071592 0.678734401272 
7.79827407066 0.71551452833 
7.82826730018 0.75334437783 
7.85826039436 0.791443593508 
7.8882533454 0.829100292733 
7.91824614817 0.865621923372 
7.9482388007 0.90033985514 
7.97823130463 0.932586655694 
8.0082236655 0.961777377358 
8.0382158927 0.987438572824 
8.0682079991 1.00934259679 
8.09820000057 1.06292729505 
8.1281919157 1.03973031674 
8.15818376531 1.04798437045 
8.18817557224 1.05117501442 
8.21816736108 1.04898143929 
8.24815915772 1.0411693204 
8.27815098865 1.02756729056 
8.30814288007 1.0081467265 
8.33813485667 0.983481113088 
8.36812694044 0.994912875136 
8.39811914963 0.917539189533 
8.42811149791 0.878398030646 
8.45810399395 0.836007598501 
8.48809664155 0.791233584203 
8.51808944004 0.744944718722 
8.54808238496 0.697883721114 
8.57807546892 0.65074731119 
8.60806868241 0.604097224983 
8.63806201465 0.558404314598 
