s,s7-8,s3-1,s8-1,s7-3,s1-2,s3-4,s3-5,s3-6,b1-3-4,b1-3-5,b1-3-6,b2-1-3,b2-1-8,b7-3-4,b7-3-5,b7-3-6,t2-1-8-7,t1-8-7-3
-7.85828832873,-0.291711631804,-0.849020379948,-0.000628376547183,0.000435433536171,-0.000548155122603,-0.00041455196495,-8.92022628053e-05,-0.000414553956417,-0.00530101979843,-0.0135268778433,-0.0053010187878,0.224380474657,0.00108772666012,0.00172657506055,-0.00304559245942,0.00172657543091,4.98380050405e-11,-1.5287388266e-10
-7.82829415131,-0.291921784093,-0.849660416359,-0.000642537676788,0.000436642056677,-0.000561009551302,-0.000419563953682,-9.09273353616e-05,-0.000419563083117,-0.00577855289433,-0.0146661997549,-0.00577855383667,0.228224922525,0.00121485695077,0.00175190853478,-0.00307070411601,0.00175190852074,1.4670585749e-11,-7.17317139997e-12
-7.79829997272,-0.292117169872,-0.850269548022,-0.00065690388676,0.000437793192767,-0.000574160250536,-0.000424809185316,-9.25831188188e-05,-0.000424809602748,-0.00624477201819,-0.0157868914544,-0.00624477159539,0.232007259913,0.00134426519765,0.0017777816388,-0.00309582375213,0.00177778171705,9.16602775231e-11,-1.36963441133e-10
-7.76830579305,-0.292293815925,-0.850850112697,-0.000671523264224,0.000438881534179,-0.000587623135022,-0.000430293062266,-9.41803460518e-05,-0.000430292616222,-0.00670097452207,-0.0168916191594,-0.00670097493566,0.235730648742,0.00148055812023,0.00180415988803,-0.00312089427093,0.00180415985932,9.50558164698e-11,3.33562405533e-11
-7.73831161238,-0.292447457154,-0.851404978087,-0.000686461553033,0.000439900580765,-0.00060141238763,-0.000436013963366,-9.57308813957e-05,-0.000436013427429,-0.00714838429534,-0.0179828804393,-0.00714838482942,0.239399872156,0.00162968534748,0.00183100402196,-0.00314584841942,0.00183100413582,-3.12042920536e-10,1.03448138248e-10
-7.70831743083,-0.292573825102,-0.851937426723,-0.000701819259685,0.000440846920538,-0.000615553938039,-0.000441984040067,-9.72458317562e-05,-0.000441983757722,-0.00758814989709,-0.0190630100273,-0.00758815000105,0.243021381077,0.0017985069412,0.00185827395572,-0.00317062345082,0.00185827374658,3.12574463199e-10,-1.36169499502e-10
-7.67832324852,-0.292669267091,-0.852450834488,-0.000717709214075,0.000441713342809,-0.000630064415739,-0.000448207473283,-9.87376965976e-05,-0.000448206831668,-0.00802136213141,-0.0201341555416,-0.00802136172047,0.24660299003,0.00199379114408,0.00188591817345,-0.00319515728437,0.00188591831565,1.15719240627e-10,9.0312402554e-11
-7.6483290656,-0.292731417347,-0.852948246759,-0.000734239312027,0.000442498379553,-0.000644970672702,-0.000454689276573,-0.000100219156711,-0.0004546899746,-0.00844901529894,-0.0211982065094,-0.00844901529052,0.250153197967,0.00222095807007,0.00191389033754,-0.00321942577219,0.00191389008762,-2.67684567799e-10,-2.16501585502e-10
-7.6183348822,-0.292759528284,-0.853432073759,-0.000751498471451,0.000443203067666,-0.000660286178785,-0.000461427134644,-0.000101711628458,-0.000461427383116,-0.0088719719946,-0.0222566746887,-0.00887197133222,0.253680410168,0.00248338898996,0.00194213878622,-0.0032434301425,0.00194213878088,3.32970584777e-10,1.17501934579e-10
-7.58834069846,-0.292754267119,-0.853904021992,-0.000769543544285,0.000443833987376,-0.000676020648018,-0.000468411609857,-0.000103220853479,-0.000468411190357,-0.00929091694076,-0.0233106236788,-0.00929091733391,0.257192316053,0.00278249901554,0.00197061319605,-0.00326720919884,0.00197061316308,-4.10428876729e-10,-1.76749720053e-10
-7.55834651449,-0.292717536011,-0.854365055659,-0.000788411164423,0.000444403249731,-0.000692172775902,-0.000475628213571,-0.000104759908293,-0.000475628667135,-0.00970634826591,-0.024360624055,-0.00970634774781,0.260695411859,0.00311783610239,0.00199925684076,-0.00329082992574,0.00199925674439,-6.58470812966e-11,1.33773309865e-10
-7.52835233038,-0.292652481303,-0.854815307221,-0.000808116099049,0.000444928713495,-0.000708743532782,-0.000483058463339,-0.00010634220315,-0.000483059001088,-0.0101185568814,-0.0254067372126,-0.0101185570653,0.264194549124,0.00348689231464,0.0020280077846,-0.00331438174368,0.00202800770879,2.5684178169e-10,5.861860999e-11
-7.49835814621,-0.29256337903,-0.855254062536,-0.000828635060403,0.000445430508583,-0.000725726182229,-0.000490679595412,-0.000107962755419,-0.000490679357693,-0.0105276261553,-0.0264485103528,-0.0105276258634,0.267692547401,0.0038851088299,0.00205680411545,-0.00333798082167,0.00205680431303,-2.17808187884e-10,3.17481219557e-12
-7.468363962,-0.29245517963,-0.855679926279,-0.000849916277818,0.000445934184869,-0.000743100563302,-0.00049845516582,-0.000109637725432,-0.000498455031349,-0.0109334358972,-0.0274850046916,-0.010933435761,0.271190085984,0.00430649177687,0.00208557827143,-0.00336174892131,0.00208557819012,1.98775315246e-10,-6.68957933375e-11
-7.43836977775,-0.292332732963,-0.856091212073,-0.000871878954445,0.000446468199871,-0.000760844737843,-0.000506360394236,-0.000111354655608,-0.000506359251499,-0.0113356769013,-0.0285148524231,-0.0113356767732,0.274685978813,0.00474482563585,0.00211425631499,-0.00338581011338,0.00211425633129,-7.01312333625e-11,3.30282594653e-11
-7.40837559345,-0.292200291264,-0.856486255206,-0.000894436963277,0.000447054421321,-0.00077893856796,-0.000514353576927,-0.000113121744358,-0.000514353609128,-0.011733881564,-0.0295363607412,-0.0117338821049,0.278177701465,0.00519456232082,0.00214276210559,-0.00341026218985,0.00214276206344,-2.48673160053e-10,5.83281299471e-11
-7.37838140907,-0.292061292952,-0.856863607819,-0.000917507280392,0.000447714516708,-0.000797367129643,-0.000522409812586,-0.000114934191077,-0.000522409356705,-0.0121274731093,-0.0305476161722,-0.0121274727312,0.281661840981,0.00565123016696,0.00217100209655,-0.00343518282412,0.00217100202563,3.28322960186e-10,1.91776195608e-11
-7.34838722454,-0.291918433664,-0.857222115651,-0.000941032484002,0.000448463812936,-0.000816112790807,-0.000530500955981,-0.000116795511973,-0.000530501278436,-0.0125157628238,-0.0315465906532,-0.0125157630704,0.285134534479,0.00611141686136,0.00219889679704,-0.00346062753672,0.00219889691107,-2.98872834099e-10,3.1259393657e-11
-7.31839303982,-0.291773837088,-0.857560894972,-0.000964962762301,0.000449311931308,-0.000835171371039,-0.000538603751236,-0.000118706956817,-0.000538603601771,-0.0128980061476,-0.0325312389077,-0.012898006298,0.288591733944,0.00657254573686,0.00222637004844,-0.00348662744548,0.00222636998186,4.59105926216e-10,-1.24754223604e-10
-7.28839885486,-0.29162920587,-0.857879300493,-0.000989262608427,0.000450263891158,-0.000854534464003,-0.000546699835697,-0.000120667819078,-0.000546699309041,-0.0132734201473,-0.0334995870747,-0.0132734202818,0.292029378771,0.00703262845604,0.00225336094471,-0.0035131951652,0.00225336076587,-2.95931833109e-10,1.59035747102e-10
-7.25840466961,-0.291485896618,-0.858176899604,-0.00101390047977,0.000451322481722,-0.000874203197972,-0.000554776688057,-0.00012267679623,-0.000554776666461,-0.0136412132583,-0.0344497891971,-0.0136412132826,0.295443521596,0.00749012873262,0.00227982476633,-0.00354034043274,0.00227982485662,3.16851314177e-10,-1.37935790945e-10
